pred,kWh,p,q,P,Q
4489987.29252544,4531579.652999999,0,19,0,0
4354857.274243966,4411999.596875,0,19,0,0
4289492.07453984,4333519.314125,0,19,0,0
4224573.594767965,4204024.322625,0,19,0,0
4182743.2203573287,4128770.867,0,19,0,0
4520765.973518364,4465603.84675,0,19,0,0
5273829.441183284,5238514.2405,0,19,0,0
5967112.411527798,5975573.137375,0,19,0,0
6415459.28312245,6330126.298874999,0,19,0,0
6463066.561792076,6339004.248625001,0,19,0,0
6544738.112025924,6451519.0967500005,0,19,0,0
6699465.894283593,6659334.7042499995,0,19,0,0
6383271.175652154,6297372.454,0,19,0,0
6438417.160826221,6263059.0505,0,19,0,0
6350305.0519235805,6126278.593125001,0,19,0,0
6193091.162107587,6012249.762124999,0,19,0,0
6127500.682254635,5958786.069125,0,19,0,0
6095896.733936295,5909348.124500001,0,19,0,0
6143534.628168061,5983329.107125,0,19,0,0
6066779.524738796,5874202.09325,0,19,0,0
5834781.29838445,5718628.883125001,0,19,0,0
5699908.152863786,5656686.241375,0,19,0,0
5620862.083604224,5602387.7265,0,19,0,0
5246964.83972922,5194917.779625,0,19,0,0
4795538.376022115,4984820.305,0,19,0,0
4639429.341352649,4824486.195875,0,19,0,0
4459526.118089661,4642583.113125,0,19,0,0
4272823.884579152,4478557.040624999,0,19,0,0
4166147.4575536773,4365142.476,0,19,0,0
4495739.120532349,4722788.48875,0,19,0,0
5161103.028812639,5384357.5825,0,19,0,0
5840918.907878645,6066712.083375,0,19,0,0
6255095.06832625,6393172.818875,0,19,0,0
6283105.557928555,6424697.614625,0,19,0,0
6296954.822406128,6493071.5057500005,0,19,0,0
6492856.287226841,6685052.17625,0,19,0,0
6097743.886826254,6293650.576,0,19,0,0
6109583.378692903,6301211.6055,0,19,0,0
5969428.430277653,6172996.461124999,0,19,0,0
5921792.874642365,6133324.582125001,0,19,0,0
5878810.764005199,6074333.467125,0,19,0,0
5855054.074604861,6032271.8555,0,19,0,0
5925755.630667888,6097641.604125,0,19,0,0
5765527.8157553,6002771.80225,0,19,0,0
5607867.7129949555,5816234.230125,0,19,0,0
5524533.158746906,5722594.104374999,0,19,0,0
5467766.2218242735,5665226.8755,0,19,0,0
5125225.02199395,5263810.021625,0,19,0,0
4883381.5012401715,4972959.776,0,19,0,0
4665252.104194909,4810859.865875,0,19,0,0
4500650.405189015,4671729.241125,0,19,0,0
4353928.548497528,4523665.997625,0,19,0,0
4236201.086013392,4416941.465,0,19,0,0
4529220.663990721,4743397.38475,0,19,0,0
5257782.919265322,5462736.7915,0,19,0,0
6001163.262687691,6167420.440375,0,19,0,0
6435612.719569109,6567198.600875,0,19,0,0
6416632.011420272,6688324.765625,0,19,0,0
6551730.556579053,6861892.08675,0,19,0,0
6599903.31197881,7002843.98725,0,19,0,0
6171903.735025652,6571904.007999999,0,19,0,0
6117479.744329944,6529628.276500001,0,19,0,0
6003209.948618777,6329183.892124999,0,19,0,0
5911982.014147028,6179490.646125,0,19,0,0
5859877.526641674,6071185.955125,0,19,0,0
5821398.206951186,6024212.3375,0,19,0,0
5886981.665052734,6104820.261124999,0,19,0,0
5783118.728468038,5960936.55625,0,19,0,0
5590964.429278448,5722960.205125,0,19,0,0
5492608.383191526,5625310.025375,0,19,0,0
5461858.5185557455,5556457.9315,0,19,0,0
5095733.677680723,5239181.342625,0,19,0,0
4830036.3630108535,4945640.501,0,19,0,0
4650840.240911759,4774176.813875,0,19,0,0
4565131.397820413,4705956.008125,0,19,0,0
4391112.462474287,4536188.138625001,0,19,0,0
4268373.1550451,4404050.0479999995,0,19,0,0
4563297.890121043,4728756.84275,0,19,0,0
5203339.0872050375,5400589.2045,0,19,0,0
5859721.468510374,6062532.747375,0,19,0,0
6167523.432594858,6308385.804874999,0,19,0,0
6177107.636000298,6236908.710625,0,19,0,0
6290203.755945221,6379117.2897499995,0,19,0,0
6411030.087457575,6516994.548250001,0,19,0,0
6099600.542060211,6160798.201,0,19,0,0
6131531.130688101,6179516.0805,0,19,0,0
6091839.909090497,6109938.270125,0,19,0,0
6123939.291511126,6028090.579125,0,19,0,0
6217529.373929828,5984295.572125,0,19,0,0
6229632.486223847,5913353.871499999,0,19,0,0
6289851.242623158,5980830.565125,0,19,0,0
6129794.181839012,5890981.731249999,0,19,0,0
5832453.031801462,5717842.957125001,0,19,0,0
5639632.647546276,5623975.988375001,0,19,0,0
5496765.7833888605,5609448.6844999995,0,19,0,0
5144601.640469164,5241972.198625,0,19,0,0
4918783.046508372,4989902.75,0,19,0,0
4765903.104032092,4782990.377875,0,19,0,0
4533006.936953902,4628228.084125,0,19,0,0
4397637.359318122,4464664.740625,0,19,0,0
4202697.063576177,4363396.524,0,19,0,0
4510596.39349588,4664438.73575,0,19,0,0
5234940.289864168,5312713.0105,0,19,0,0
5977154.000025347,5906990.845375,0,19,0,0
6412240.848299727,6197744.809875,0,19,0,0
6508828.6943415105,6225793.532625,0,19,0,0
6639037.142462626,6331824.12875,0,19,0,0
6805305.204774171,6440100.57325,0,19,0,0
6476712.751461901,6081924.676,0,19,0,0
6484635.249071427,6068991.7225,0,19,0,0
6413871.269166358,5992592.381124999,0,19,0,0
6244272.60957294,5896814.116125001,0,19,0,0
6124701.712631479,5803598.903125,0,19,0,0
6150908.8682624325,5853227.2355,0,19,0,0
6195910.912074752,5982935.280125,0,19,0,0
6040245.5900717005,5891643.86425,0,19,0,0
5801389.690740854,5672605.423125001,0,19,0,0
5621435.722794808,5578344.2653749995,0,19,0,0
5527192.263338976,5537549.7685,0,19,0,0
5254509.651144229,5251386.533625,0,19,0,0
4892362.67228692,5081150.291,0,19,0,0
4660510.25549306,4862024.586375,0,19,0,0
4512724.287120186,4643104.6123750005,0,19,0,0
4307170.048185796,4400429.887875,0,19,0,0
4074181.718496263,4193976.8175,0,19,0,0
4118825.9762293324,4255116.5907499995,0,19,0,0
4272301.80209776,4447707.7655,0,19,0,0
4453628.094776064,4656275.0505,0,19,0,0
4720437.151141502,4975028.8651250005,0,19,0,0
4907664.779194675,5195830.66225,0,19,0,0
4955395.624845885,5333116.23475,0,19,0,0
5052710.037745766,5352051.309375,0,19,0,0
5045111.146213308,5225632.585375,0,19,0,0
4926463.685625598,5090428.914125,0,19,0,0
4845585.4611158,4952516.958125,0,19,0,0
4817412.320484482,4867355.288125,0,19,0,0
4879397.85599602,4842019.529875,0,19,0,0
4985411.891383395,4978752.15025,0,19,0,0
5103547.038439125,5156725.2805,0,19,0,0
5060287.605539545,5181208.408125,0,19,0,0
4947884.727866851,5055682.490499999,0,19,0,0
4869095.587981254,5032494.029874999,0,19,0,0
4886355.527657576,5098684.836999999,0,19,0,0
4659640.646800242,4860945.25375,0,19,0,0
4527088.807654709,4672638.82,0,19,0,0
4392317.111656688,4525891.42875,0,19,0,0
4253756.785321742,4356947.956625,0,19,0,0
4044091.219278902,4158299.119,0,19,0,0
3820863.662282072,3971635.684125,0,19,0,0
3704501.6112425253,3905643.5631250003,0,19,0,0
3747415.025527224,3928504.459375,0,19,0,0
3883137.944423422,3999995.3575,0,19,0,0
4128617.731878802,4186828.5117500005,0,19,0,0
4382182.62727946,4373169.43375,0,19,0,0
4511066.310938604,4481764.819999999,0,19,0,0
4678293.845687702,4599156.533375,0,19,0,0
4678120.801668696,4619495.963749999,0,19,0,0
4508945.9071704745,4507231.470125,0,19,0,0
4445917.750682622,4420652.534625,0,19,0,0
4477901.9434431195,4458533.773125,0,19,0,0
4539002.475229502,4620088.029124999,0,19,0,0
4757417.988132931,4846375.85325,0,19,0,0
5032323.719827674,5112530.135749999,0,19,0,0
5071645.974615,5193047.658875,0,19,0,0
5071308.6785786,5164776.804874999,0,19,0,0
5049643.938943006,5197100.5665,0,19,0,0
5092764.624434896,5262806.0819999995,0,19,0,0
4799597.747407891,4907281.339625,0,19,0,0
4504331.677794158,4682545.051,0,19,0,0
4343862.732141748,4532423.626875,0,19,0,0
4263270.955058567,4460769.972125,0,19,0,0
4103763.226568438,4323827.022625,0,19,0,0
4001241.9308651313,4263008.296999999,0,19,0,0
4334724.468770638,4605152.3467500005,0,19,0,0
5093526.239451267,5330506.9245,0,19,0,0
5815099.127757102,6112326.848375,0,19,0,0
6160925.625108004,6542202.144875,0,19,0,0
6180550.610160656,6608214.850625,0,19,0,0
6293499.176225014,6684080.48375,0,19,0,0
6490370.505615167,6774555.01725,0,19,0,0
6131311.765676193,6422013.18,0,19,0,0
6104286.80338943,6433928.609499999,0,19,0,0
5974836.7070771605,6353133.057124999,0,19,0,0
5879408.063426152,6292348.492125,0,19,0,0
5828986.58725559,6197352.953125,0,19,0,0
5780494.790641293,6161493.9325,0,19,0,0
5860229.558030553,6227695.027125,0,19,0,0
5766890.049294025,6112485.20625,0,19,0,0
5615629.8027549535,5970819.678125001,0,19,0,0
5550282.476397894,5848066.525375,0,19,0,0
5502410.1776235625,5793474.2555,0,19,0,0
5094940.230748571,5406733.160625,0,19,0,0
5051564.191166982,5124123.972,0,19,0,0
4884598.325697683,4942562.366875,0,19,0,0
4677858.629717074,4801411.689125,0,19,0,0
4485693.084925219,4613385.415624999,0,19,0,0
4342868.778976247,4466598.841,0,19,0,0
4677230.121126875,4745019.56475,0,19,0,0
5341321.62869408,5457387.6095,0,19,0,0
6013174.2454081625,6148260.154375,0,19,0,0
6332455.943210982,6510598.9418750005,0,19,0,0
6359146.1821915805,6605165.6096250005,0,19,0,0
6423081.874806382,6713533.075750001,0,19,0,0
6627399.219377995,6780504.54325,0,19,0,0
6231790.470450662,6492299.427,0,19,0,0
6244226.641864516,6539997.7345,0,19,0,0
6111173.171339557,6487995.331125,0,19,0,0
6071736.136931732,6425217.1431249995,0,19,0,0
6021331.389474787,6381411.652125,0,19,0,0
5997445.449800119,6394850.3535,0,19,0,0
6051337.158195116,6481769.7681249995,0,19,0,0
5957934.8927886635,6391051.12125,0,19,0,0
5775886.388625845,6207954.833125,0,19,0,0
5681541.845370941,6002422.213375,0,19,0,0
5628663.684458107,5749402.0065,0,19,0,0
5236048.8621312305,5379409.295625,0,19,0,0
4945727.46829655,5126754.512,0,19,0,0
4781051.9854603335,4900244.893874999,0,19,0,0
4619069.7362840995,4818173.283125,0,19,0,0
4453191.8901188,4642539.225625001,0,19,0,0
4331453.993530288,4547749.623,0,19,0,0
4640050.094782896,4893098.4657499995,0,19,0,0
5383557.705958463,5628502.943499999,0,19,0,0
6094854.346907824,6310148.385375001,0,19,0,0
6499843.272721082,6609374.404874999,0,19,0,0
6623385.567307696,6753040.296625,0,19,0,0
6790388.917939007,6952138.406749999,0,19,0,0
6940707.304227896,7129770.560249999,0,19,0,0
6500322.104047477,6874627.001,0,19,0,0
6442529.614109613,6942636.7905,0,19,0,0
6293979.349041469,6804889.829125,0,19,0,0
6143014.476032332,6696405.036125,0,19,0,0
6033788.946408115,6657128.426124999,0,19,0,0
6012447.637199357,6560615.0725,0,19,0,0
6070971.307154141,6572825.055125,0,19,0,0
5921690.166730739,6323246.912249999,0,19,0,0
5661824.457413986,6005315.813125001,0,19,0,0
5546421.9558966085,5761885.233375001,0,19,0,0
5457969.949328147,5646591.0295,0,19,0,0
5127284.858025357,5263604.527625,0,19,0,0
4775578.107221581,5001240.091,0,19,0,0
4570335.565642901,4794450.999875,0,19,0,0
4471637.14767658,4710275.428125,0,19,0,0
4315244.941439107,4517655.112625001,0,19,0,0
4196355.180311993,4387517.722,0,19,0,0
4546622.519585058,4669346.15475,0,19,0,0
5250062.505976163,5354038.4465,0,19,0,0
5912600.623059228,6076904.348375,0,19,0,0
6172095.211372741,6517393.475875,0,19,0,0
6115867.239219144,6517416.124624999,0,19,0,0
6236464.6824646,6575506.571749999,0,19,0,0
6356743.527394116,6669320.524250001,0,19,0,0
5998376.365740806,6282126.688,0,19,0,0
5986676.724197902,6273507.969500001,0,19,0,0
5895712.148613803,6115876.702125001,0,19,0,0
5793473.3319753185,5961596.010125,0,19,0,0
5739882.13445437,5895844.333125,0,19,0,0
5656106.16949743,5877450.3145,0,19,0,0
5717547.103058532,5904997.427125,0,19,0,0
5610063.26172632,5819205.54525,0,19,0,0
5435135.598133966,5666774.883125,0,19,0,0
5342794.867311254,5576212.008374999,0,19,0,0
5323484.988180377,5499229.9865,0,19,0,0
4955949.800846621,5149153.829624999,0,19,0,0
4774570.6845912635,4877735.056,0,19,0,0
4578343.62663047,4707708.129875,0,19,0,0
4433936.721878685,4589595.633125,0,19,0,0
4236740.611605763,4420372.357625,0,19,0,0
4109094.494458981,4304668.594,0,19,0,0
4400131.536732063,4580502.5057500005,0,19,0,0
5033225.818285868,5191590.3305,0,19,0,0
5614744.31386891,5775974.056375,0,19,0,0
5894258.47577969,6068085.596875,0,19,0,0
5920136.315512627,6129942.926625,0,19,0,0
6029214.7031111345,6200205.210750001,0,19,0,0
6132898.971082963,6272808.592250001,0,19,0,0
5770157.53538505,6007854.182,0,19,0,0
5766892.719849981,5988477.4245,0,19,0,0
5669144.642992392,5915274.812125,0,19,0,0
5564927.678422593,5823904.690125,0,19,0,0
5468568.130554356,5671652.878125,0,19,0,0
5524356.196999833,5745927.1275,0,19,0,0
5647396.990795016,5850655.173125001,0,19,0,0
5558101.424517252,5800503.830250001,0,19,0,0
5339356.490685955,5631226.408125,0,19,0,0
5245506.331754483,5507372.735375,0,19,0,0
5208848.605481878,5474919.428499999,0,19,0,0
4922626.669148132,5185717.046625,0,19,0,0
4866298.744375527,4977610.158,0,19,0,0
4638240.456207857,4822051.856375,0,19,0,0
4385507.559067093,4588843.434375,0,19,0,0
4121555.842021182,4351297.442875,0,19,0,0
3887988.824607022,4136418.5785,0,19,0,0
3938476.088053845,4156978.9717500005,0,19,0,0
4123040.6824442074,4339583.2325,0,19,0,0
4303832.800913267,4466133.7065,0,19,0,0
4622791.739346214,4773891.970125,0,19,0,0
4837430.572271779,4969899.48325,0,19,0,0
4975979.113758586,5066710.858750001,0,19,0,0
5010824.552232586,5125126.4473749995,0,19,0,0
4883673.308718711,5064822.776374999,0,19,0,0
4766351.39034573,5053556.040125,0,19,0,0
4723221.986369789,5048830.934125001,0,19,0,0
4659699.5009259805,5076739.144125,0,19,0,0
4650364.598182961,5016965.095875,0,19,0,0
4786241.030531846,5110752.223250001,0,19,0,0
4964399.883621298,5257338.5655,0,19,0,0
4985947.938309193,5307888.554125,0,19,0,0
4859482.797344327,5195769.6835,0,19,0,0
4836177.022409163,5111028.345875001,0,19,0,0
4897585.165670939,5108590.864999999,0,19,0,0
4659786.880962193,4867857.30975,0,19,0,0
4520380.711530305,4649082.706,0,19,0,0
4349506.500735261,4496306.178749999,0,19,0,0
4147537.2676118463,4291509.418625,0,19,0,0
3937571.620652348,4088522.701,0,19,0,0
3745183.0537026674,3918493.262125,0,19,0,0
3673138.287985854,3871047.5311249997,0,19,0,0
3692583.823335983,3900015.8723750003,0,19,0,0
3760416.2308317497,3935894.1955,0,19,0,0
3932972.2583421916,4118881.0947499997,0,19,0,0
4105053.2603397444,4337890.58275,0,19,0,0
4175798.809799552,4475136.3209999995,0,19,0,0
4271477.303092331,4607559.385375001,0,19,0,0
4295628.831851497,4617429.54175,0,19,0,0
4163640.359583296,4480606.085124999,0,19,0,0
4077001.5740172192,4370081.017625,0,19,0,0
4070263.0780142397,4314351.748125,0,19,0,0
4209378.085718356,4378725.695125,0,19,0,0
4421651.435723051,4642712.505249999,0,19,0,0
4648585.623959057,4926408.176750001,0,19,0,0
4713553.723651141,5002264.178875,0,19,0,0
4657554.398553461,4932098.2088750005,0,19,0,0
4673358.569044657,4969114.5375,0,19,0,0
4725244.494691059,5026703.961999999,0,19,0,0
4365230.861568518,4740953.067625,0,19,0,0
4379511.315752536,4509977.483,0,19,0,0
4207263.10582234,4344101.557875,0,19,0,0
4132785.483918123,4268221.936125,0,19,0,0
3981651.408866711,4115621.680625,0,19,0,0
3901701.770130545,4091970.596,0,19,0,0
4208864.523394719,4495895.66975,0,19,0,0
4909605.585707627,5132350.337499999,0,19,0,0
5671871.168273032,5757966.805375,0,19,0,0
6084702.421601847,6136977.454875,0,19,0,0
6117396.280274481,6211328.389625,0,19,0,0
6191818.974229462,6259694.28975,0,19,0,0
6297269.821051478,6366849.826249999,0,19,0,0
5956931.142347835,6056920.087,0,19,0,0
5983571.662890412,6084691.1655,0,19,0,0
5878283.78183727,6004455.930125,0,19,0,0
5810392.357220963,5968570.725125,0,19,0,0
5735680.310364388,5913331.408124999,0,19,0,0
5702594.211836018,5883890.1435,0,19,0,0
5757731.317278184,5977115.752125001,0,19,0,0
5638678.233094491,5868855.24425,0,19,0,0
5499889.076447889,5657259.834125,0,19,0,0
5375433.581394352,5540651.919375,0,19,0,0
5315765.228969745,5440719.978499999,0,19,0,0
4928965.432636015,5096746.6606250005,0,19,0,0
4657783.026766717,4838240.982000001,0,19,0,0
4466779.293073744,4686061.755875,0,19,0,0
4325220.251978084,4555571.020125,0,19,0,0
4129189.125060983,4386487.333625,0,19,0,0
3976578.358727686,4256010.526,0,19,0,0
4255739.661054,4612742.59575,0,19,0,0
4962653.350318186,5186234.0525,0,19,0,0
5658274.399309583,5781241.122375,0,19,0,0
6023618.326422468,6102700.032875,0,19,0,0
6108619.50909517,6129193.894625,0,19,0,0
6214739.475417361,6226190.41175,0,19,0,0
6271183.945905872,6327577.55325,0,19,0,0
5997359.2202195525,6217231.614,0,19,0,0
6051196.406578973,6614938.3165,0,19,0,0
6006574.374530651,6557036.403125,0,19,0,0
5933042.389598593,6402784.386125,0,19,0,0
5848597.654627807,6144799.605125,0,19,0,0
5823101.240806319,6022492.2195,0,19,0,0
5923378.674756676,6086214.345124999,0,19,0,0
5808187.805505268,5937280.70925,0,19,0,0
5606841.738237873,5744424.979125001,0,19,0,0
5382147.961710669,5661940.142375,0,19,0,0
5109997.453812145,5568500.7605,0,19,0,0
4731085.308471531,5159889.477624999,0,19,0,0
4706049.317575239,4886718.6049999995,0,19,0,0
4444213.645240419,4708537.462874999,0,19,0,0
4500061.028531723,4603508.591125,0,19,0,0
4318013.981124349,4429618.204625,0,19,0,0
4215852.768726625,4307352.475,0,19,0,0
4565293.444768347,4658534.36575,0,19,0,0
5304446.8073147535,5261999.6334999995,0,19,0,0
5957884.085229307,5931463.499375001,0,19,0,0
6189266.52534198,6314897.064875,0,19,0,0
6290732.686986402,6372642.860625,0,19,0,0
6468348.050986983,6466993.87175,0,19,0,0
6655130.73111809,6572126.208249999,0,19,0,0
6407560.695384085,6277868.755,0,19,0,0
6517805.80913721,6231375.131500001,0,19,0,0
6393731.860972978,6121010.074125,0,19,0,0
6311233.232908465,6028885.437124999,0,19,0,0
6275729.219641201,5958849.366125001,0,19,0,0
6158974.51218085,6008374.6245,0,19,0,0
6193574.223536551,5972195.897125,0,19,0,0
5952943.183617584,5843581.186249999,0,19,0,0
5639501.329669438,5628884.804125,0,19,0,0
5412649.042511955,5575111.905375,0,19,0,0
5308035.228257492,5517896.666499999,0,19,0,0
4929479.18149326,5103903.873625001,0,19,0,0
4716648.5132172555,4866331.739,0,19,0,0
4535211.732102811,4663181.347875,0,19,0,0
4455923.564688012,4533793.328125,0,19,0,0
4237338.763746232,4353768.144625001,0,19,0,0
4075549.690300271,4231817.609,0,19,0,0
4332372.90470843,4512756.26275,0,19,0,0
4988043.744153678,5134801.5075,0,19,0,0
5667445.454067767,5741850.151375,0,19,0,0
6104028.824473746,6052433.766875,0,19,0,0
6079916.418221608,6044597.344625001,0,19,0,0
6152773.420362346,6083688.39275,0,19,0,0
6263422.944764748,6125680.276250001,0,19,0,0
5862434.861485638,5837873.194,0,19,0,0
5903494.467065752,5845215.6545,0,19,0,0
5753972.170051597,5766491.752125,0,19,0,0
5611752.269157685,5689783.077125,0,19,0,0
5548725.395994574,5694165.388125,0,19,0,0
5520521.763356246,5708664.9675,0,19,0,0
5551972.705112822,5796374.847124999,0,19,0,0
5475776.918110564,5694308.84725,0,19,0,0
5315804.623561472,5552345.140125,0,19,0,0
5223480.793656513,5488427.429375,0,19,0,0
5146146.47442174,5399016.4305,0,19,0,0
4796011.704695314,5040863.366625,0,19,0,0
4607709.546696648,4803048.9120000005,0,19,0,0
4408194.809718803,4626129.610874999,0,19,0,0
4258234.756331369,4488614.233124999,0,19,0,0
4085962.627307743,4318441.419625,0,19,0,0
3952067.217524186,4186184.0519999997,0,19,0,0
4224037.078794211,4452342.95275,0,19,0,0
4841761.810651466,5030175.260500001,0,19,0,0
5413724.556280807,5698624.089375,0,19,0,0
5710230.600985512,6111271.679874999,0,19,0,0
5774240.691168562,6199645.8936250005,0,19,0,0
5831914.959897906,6363770.1077499995,0,19,0,0
5897990.468113452,6407048.137250001,0,19,0,0
5619487.085751727,6056087.959000001,0,19,0,0
5580376.15765354,5907754.1035,0,19,0,0
5501169.321977228,5772640.505125,0,19,0,0
5392791.11337848,5679076.828125,0,19,0,0
5222758.832689419,5591415.482124999,0,19,0,0
5290692.518851116,5607067.9665,0,19,0,0
5367741.947086379,5649459.850125,0,19,0,0
5286398.747047931,5513202.33125,0,19,0,0
5102041.424552634,5330141.221125,0,19,0,0
4957296.407016829,5221543.420375001,0,19,0,0
4905712.887725607,5145644.1885,0,19,0,0
4607590.98277767,4870804.537625,0,19,0,0
4541142.308452949,4682545.364,0,19,0,0
4389870.599544719,4523004.196374999,0,19,0,0
4129863.997131169,4375085.114375,0,19,0,0
3881323.500002533,4180718.943875,0,19,0,0
3665948.8713619113,3970520.6085,0,19,0,0
3668992.413942486,4005197.48575,0,19,0,0
3832925.455659792,4145745.5415,0,19,0,0
3950164.237961605,4283440.0035,0,19,0,0
4258033.450473577,4526781.079125,0,19,0,0
4452697.671281725,4700417.66625,0,19,0,0
4541025.6814441085,4780219.24675,0,19,0,0
4569080.789376125,4829333.092375,0,19,0,0
4504013.046762988,4733462.996375,0,19,0,0
4482125.759535462,4648173.390125,0,19,0,0
4438831.584982187,4556306.796125,0,19,0,0
4456851.353291094,4529854.144125,0,19,0,0
4371274.347594917,4537015.901875,0,19,0,0
4471829.300389364,4674110.98525,0,19,0,0
4605938.402745873,4800399.7495,0,19,0,0
4648919.001848996,4777901.215125,0,19,0,0
4532898.166456595,4735674.692500001,0,19,0,0
4439530.901659682,4751738.761875,0,19,0,0
4436682.510573506,4770107.438,0,19,0,0
4187029.6094652265,4527260.34975,0,19,0,0
4170630.429146245,4340521.213,0,19,0,0
3996374.0690016,4182961.65875,0,19,0,0
3780496.845194742,4085534.676625,0,19,0,0
3553230.1382282823,3908085.645,0,19,0,0
3369788.844837308,3730732.4801250002,0,19,0,0
3311095.596003428,3696704.799125,0,19,0,0
3314376.277230665,3735841.032375,0,19,0,0
3335829.6415505707,3786086.5245,0,19,0,0
3502167.24790591,3964674.0747499997,0,19,0,0
3733953.3597932905,4120397.45775,0,19,0,0
3898430.864138216,4208962.41,0,19,0,0
4038498.8733584434,4269867.006375,0,19,0,0
4042297.431471139,4268313.46675,0,19,0,0
3933329.36296238,4169317.916125,0,19,0,0
3830191.6280684173,4138602.4156250004,0,19,0,0
3811947.802300021,4145276.771125,0,19,0,0
3882691.894028485,4241897.158125,0,19,0,0
4158005.483673781,4488857.57125,0,19,0,0
4466381.836629957,4748043.02475,0,19,0,0
4552535.075262055,4797141.048875,0,19,0,0
4504669.373665035,4740383.252875,0,19,0,0
4558909.799536034,4791522.5625,0,19,0,0
4625477.448567733,4804920.973,0,19,0,0
4344098.130630076,4520847.124625,0,19,0,0
4163458.2731900066,4324792.075,0,19,0,0
3987287.995289102,4198496.652875,0,19,0,0
3874358.9203504473,4136686.577125,0,19,0,0
3713126.712092653,4026720.543625,0,19,0,0
3691045.9006996155,3950246.017,0,19,0,0
4109480.991112247,4233063.54875,0,19,0,0
4756888.005866528,4871177.4815,0,19,0,0
5398066.518297479,5515412.883375,0,19,0,0
5780865.849209547,5908353.289875,0,19,0,0
5852177.801967308,6096210.312625,0,19,0,0
5899299.159727633,6121954.27575,0,19,0,0
6006400.803061962,6319917.00325,0,19,0,0
5690418.074836865,6165324.472,0,19,0,0
5689195.533162102,6099470.6674999995,0,19,0,0
5624270.916502714,5871897.707125,0,19,0,0
5621716.210661575,5891306.818125,0,19,0,0
5520073.693267971,5812961.856125,0,19,0,0
5492565.852984786,5700737.5215,0,19,0,0
5561881.468858272,5738895.118125,0,19,0,0
5439390.549525768,5489416.55525,0,19,0,0
5200681.4399883,5263294.811125,0,19,0,0
5065530.23880218,5181710.526375,0,19,0,0
4960052.603707626,5085796.124500001,0,19,0,0
4607159.8513670415,4767059.5126249995,0,19,0,0
4394231.847105354,4571529.120999999,0,19,0,0
4252389.063838527,4406476.544875,0,19,0,0
4155689.671689436,4286943.241125001,0,19,0,0
3976709.7601989657,4134516.9606250003,0,19,0,0
3847494.872854203,4013729.7860000003,0,19,0,0
4223898.1027401835,4286490.930749999,0,19,0,0
4785294.074627891,4872612.3205,0,19,0,0
5337607.987274319,5414125.940375,0,19,0,0
5645121.265750945,5754333.515875,0,19,0,0
5677551.6075921655,5767702.7006250005,0,19,0,0
5741389.260372117,5880719.75275,0,19,0,0
5825052.678886324,6002301.603250001,0,19,0,0
5709834.246396631,5720554.583000001,0,19,0,0
6080460.893249571,5664446.6565000005,0,19,0,0
6015722.025739834,5588953.177125,0,19,0,0
5854072.669744611,5536642.6431249995,0,19,0,0
5617619.137484491,5446274.262125,0,19,0,0
5503338.969852939,5432292.8055,0,19,0,0
5533583.660669342,5572966.519125,0,19,0,0
5394687.97423932,5412674.94525,0,19,0,0
5185457.812995747,5194388.004125,0,19,0,0
5100510.525027126,5101317.888374999,0,19,0,0
5002523.462338567,4992409.4555,0,19,0,0
4585051.446456686,4697092.574624999,0,19,0,0
4353826.439968035,4500753.881000001,0,19,0,0
4178136.1895966083,4360820.093875,0,19,0,0
3934977.7308429927,4241018.025125,0,19,0,0
3733431.0137076974,4122051.851625,0,19,0,0
3596056.830165565,4003620.742,0,19,0,0
3899945.587877825,4279814.78575,0,19,0,0
4434780.670102149,4834370.7625,0,19,0,0
5084162.2279412,5365772.509375,0,19,0,0
5505958.567293927,5700402.143875,0,19,0,0
5564508.837249577,5788134.432625,0,19,0,0
5666536.69368878,5904827.92875,0,19,0,0
5761924.369399518,5976908.5512500005,0,19,0,0
5448869.39177075,5685088.333000001,0,19,0,0
5368638.25439468,5614081.3765,0,19,0,0
5198539.245978147,5465416.562125,0,19,0,0
5097810.907402277,5334870.026125,0,19,0,0
5041932.286125451,5289613.705125,0,19,0,0
5107142.739835873,5304546.2535,0,19,0,0
5053885.789218381,5339929.405125,0,19,0,0
4926825.073368415,5225678.0792499995,0,19,0,0
4725979.0482433885,5117566.622125,0,19,0,0
4682710.523345053,5109499.886375,0,19,0,0
4634238.703166738,5053441.8975,0,19,0,0
4229047.853232533,4745899.177625,0,19,0,0
4378353.071827829,4534899.534,0,19,0,0
4133790.783623457,4396440.639875,0,19,0,0
3957809.165580839,4277111.502125,0,19,0,0
3739290.199123934,4148205.2126249997,0,19,0,0
3578109.9049643427,4031823.687,0,19,0,0
3817116.392319396,4304518.92675,0,19,0,0
4404080.979741335,4825569.4715,0,19,0,0
4983135.964943811,5275615.807375001,0,19,0,0
5268091.177217692,5584694.078875,0,19,0,0
5247188.7752132565,5605663.983625,0,19,0,0
5281646.733215794,5652118.43575,0,19,0,0
5323879.095212519,5675271.61725,0,19,0,0
5048065.430675328,5402126.727,0,19,0,0
5058847.224711388,5383609.831499999,0,19,0,0
4998877.637975529,5260749.976125,0,19,0,0
4949897.494352967,5170253.095125,0,19,0,0
4933500.774194643,5125560.425125,0,19,0,0
4969050.132074937,5156160.0975,0,19,0,0
5057868.0604613125,5261008.757125,0,19,0,0
4962459.806651413,5236460.76125,0,19,0,0
4839802.593533531,5148426.884125,0,19,0,0
4785743.540589005,5109493.6523750005,0,19,0,0
