datetime,pred,kWh,seasonality
2023-07-07 19:00:00,5978510.2981092185,5891643.86425,168
2023-07-07 20:00:00,5804140.962685838,5672605.423125001,168
2023-07-07 21:00:00,5684927.295473568,5578344.2653749995,168
2023-07-07 22:00:00,5653106.009570278,5537549.7685,168
2023-07-07 23:00:00,5356128.648155853,5251386.533625,168
2023-07-08 00:00:00,4910779.319586031,5081150.291,168
2023-07-08 01:00:00,4704768.583570749,4862024.586375,168
2023-07-08 02:00:00,4550939.132251345,4643104.6123750005,168
2023-07-08 03:00:00,4351487.2926423475,4400429.887875,168
2023-07-08 04:00:00,4131135.266924411,4193976.8175,168
2023-07-08 05:00:00,4153107.080801539,4255116.5907499995,168
2023-07-08 06:00:00,4330171.170782909,4447707.7655,168
2023-07-08 07:00:00,4497497.287070014,4656275.0505,168
2023-07-08 08:00:00,4772677.674851291,4975028.8651250005,168
2023-07-08 09:00:00,4975234.274153002,5195830.66225,168
2023-07-08 10:00:00,5027149.138670653,5333116.23475,168
2023-07-08 11:00:00,5086736.529094212,5352051.309375,168
2023-07-08 12:00:00,5048337.8589913845,5225632.585375,168
2023-07-08 13:00:00,4942523.1689142585,5090428.914125,168
2023-07-08 14:00:00,4810980.034533352,4952516.958125,168
2023-07-08 15:00:00,4737890.16256538,4867355.288125,168
2023-07-08 16:00:00,4799533.625693634,4842019.529875,168
2023-07-08 17:00:00,4919207.991338141,4978752.15025,168
2023-07-08 18:00:00,5073249.413706861,5156725.2805,168
2023-07-08 19:00:00,5055085.110787295,5181208.408125,168
2023-07-08 20:00:00,4992143.169523291,5055682.490499999,168
2023-07-08 21:00:00,4944323.2066139355,5032494.029874999,168
2023-07-08 22:00:00,5005181.038607344,5098684.836999999,168
2023-07-08 23:00:00,4773398.659805171,4860945.25375,168
2023-07-09 00:00:00,4523238.3746340275,4672638.82,168
2023-07-09 01:00:00,4379651.677772164,4525891.42875,168
2023-07-09 02:00:00,4250959.125738941,4356947.956625,168
2023-07-09 03:00:00,4058931.2489460185,4158299.119,168
2023-07-09 04:00:00,3854899.841937326,3971635.684125,168
2023-07-09 05:00:00,3768409.958707899,3905643.5631250003,168
2023-07-09 06:00:00,3834743.935634613,3928504.459375,168
2023-07-09 07:00:00,3921164.315850109,3999995.3575,168
2023-07-09 08:00:00,4155917.8822801113,4186828.5117500005,168
2023-07-09 09:00:00,4393181.654797792,4373169.43375,168
2023-07-09 10:00:00,4497224.779786497,4481764.819999999,168
2023-07-09 11:00:00,4612692.270261422,4599156.533375,168
2023-07-09 12:00:00,4593831.656579748,4619495.963749999,168
2023-07-09 13:00:00,4462212.670970492,4507231.470125,168
2023-07-09 14:00:00,4343739.250493683,4420652.534625,168
2023-07-09 15:00:00,4388835.292290792,4458533.773125,168
2023-07-09 16:00:00,4479241.237732634,4620088.029124999,168
2023-07-09 17:00:00,4742009.697000675,4846375.85325,168
2023-07-09 18:00:00,5041408.056712508,5112530.135749999,168
2023-07-09 19:00:00,5128107.543268777,5193047.658875,168
2023-07-09 20:00:00,5149564.385133006,5164776.804874999,168
2023-07-09 21:00:00,5143987.806266278,5197100.5665,168
2023-07-09 22:00:00,5186321.989352137,5262806.0819999995,168
2023-07-09 23:00:00,4875331.52515161,4907281.339625,168
2023-07-10 00:00:00,4515784.2797032595,4682545.051,168
2023-07-10 01:00:00,4363916.657739222,4532423.626875,168
2023-07-10 02:00:00,4292989.207765073,4460769.972125,168
2023-07-10 03:00:00,4166889.2298393697,4323827.022625,168
2023-07-10 04:00:00,4088222.237998359,4263008.296999999,168
2023-07-10 05:00:00,4407761.308736533,4605152.3467500005,168
2023-07-10 06:00:00,5154303.77253519,5330506.9245,168
2023-07-10 07:00:00,5854192.855110563,6112326.848375,168
2023-07-10 08:00:00,6245395.178527363,6542202.144875,168
2023-07-10 09:00:00,6290717.354682557,6608214.850625,168
2023-07-10 10:00:00,6379025.626683742,6684080.48375,168
2023-07-10 11:00:00,6558182.374913216,6774555.01725,168
2023-07-10 12:00:00,6219941.716102339,6422013.18,168
2023-07-10 13:00:00,6239036.846764289,6433928.609499999,168
2023-07-10 14:00:00,6139567.686488844,6353133.057124999,168
2023-07-10 15:00:00,6009282.7801827565,6292348.492125,168
2023-07-10 16:00:00,5957120.740106128,6197352.953125,168
2023-07-10 17:00:00,5924889.931002356,6161493.9325,168
2023-07-10 18:00:00,5986468.173805997,6227695.027125,168
2023-07-10 19:00:00,5911062.778428085,6112485.20625,168
2023-07-10 20:00:00,5717318.703817509,5970819.678125001,168
2023-07-10 21:00:00,5611545.2638558,5848066.525375,168
2023-07-10 22:00:00,5550020.276504897,5793474.2555,168
2023-07-10 23:00:00,5161360.521129832,5406733.160625,168
2023-07-11 00:00:00,5070056.074881539,5124123.972,168
2023-07-11 01:00:00,4911925.237686321,4942562.366875,168
2023-07-11 02:00:00,4737711.981080696,4801411.689125,168
2023-07-11 03:00:00,4549325.365955792,4613385.415624999,168
2023-07-11 04:00:00,4428079.7836478725,4466598.841,168
2023-07-11 05:00:00,4768001.65148291,4745019.56475,168
2023-07-11 06:00:00,5437971.802172944,5457387.6095,168
2023-07-11 07:00:00,6116657.722701408,6148260.154375,168
2023-07-11 08:00:00,6486211.3078758195,6510598.9418750005,168
2023-07-11 09:00:00,6512942.474352904,6605165.6096250005,168
2023-07-11 10:00:00,6559862.506806754,6713533.075750001,168
2023-07-11 11:00:00,6763498.570474744,6780504.54325,168
2023-07-11 12:00:00,6364371.811029658,6492299.427,168
2023-07-11 13:00:00,6375410.361170858,6539997.7345,168
2023-07-11 14:00:00,6230136.450720683,6487995.331125,168
2023-07-11 15:00:00,6190847.50539086,6425217.1431249995,168
2023-07-11 16:00:00,6145391.171184331,6381411.652125,168
2023-07-11 17:00:00,6130991.117685169,6394850.3535,168
2023-07-11 18:00:00,6189513.153987952,6481769.7681249995,168
2023-07-11 19:00:00,6059772.210436039,6391051.12125,168
2023-07-11 20:00:00,5893816.0369583,6207954.833125,168
2023-07-11 21:00:00,5805245.2740419805,6002422.213375,168
2023-07-11 22:00:00,5752667.24074921,5749402.0065,168
2023-07-11 23:00:00,5392760.278810039,5379409.295625,168
2023-07-12 00:00:00,4952221.74692224,5126754.512,168
2023-07-12 01:00:00,4784217.88358663,4900244.893874999,168
2023-07-12 02:00:00,4627049.2115546465,4818173.283125,168
2023-07-12 03:00:00,4463407.739623457,4642539.225625001,168
2023-07-12 04:00:00,4350655.241258211,4547749.623,168
2023-07-12 05:00:00,4653800.94707644,4893098.4657499995,168
2023-07-12 06:00:00,5375381.440041862,5628502.943499999,168
2023-07-12 07:00:00,6102016.124438025,6310148.385375001,168
2023-07-12 08:00:00,6508718.185795486,6609374.404874999,168
2023-07-12 09:00:00,6546107.017852053,6753040.296625,168
2023-07-12 10:00:00,6677168.418628193,6952138.406749999,168
2023-07-12 11:00:00,6774918.062822223,7129770.560249999,168
2023-07-12 12:00:00,6322370.807459652,6874627.001,168
2023-07-12 13:00:00,6257194.840913899,6942636.7905,168
2023-07-12 14:00:00,6170633.113265328,6804889.829125,168
2023-07-12 15:00:00,6067814.112298481,6696405.036125,168
2023-07-12 16:00:00,5993613.646541677,6657128.426124999,168
2023-07-12 17:00:00,5958667.699493557,6560615.0725,168
2023-07-12 18:00:00,6014651.248342298,6572825.055125,168
2023-07-12 19:00:00,5887681.2899527475,6323246.912249999,168
2023-07-12 20:00:00,5653283.562666364,6005315.813125001,168
2023-07-12 21:00:00,5537444.548198372,5761885.233375001,168
2023-07-12 22:00:00,5470137.2719419,5646591.0295,168
2023-07-12 23:00:00,5112205.696738027,5263604.527625,168
2023-07-13 00:00:00,4801817.294020593,5001240.091,168
2023-07-13 01:00:00,4615505.816597834,4794450.999875,168
2023-07-13 02:00:00,4500054.6681593135,4710275.428125,168
2023-07-13 03:00:00,4322068.562251948,4517655.112625001,168
2023-07-13 04:00:00,4201259.589919582,4387517.722,168
2023-07-13 05:00:00,4501281.303817779,4669346.15475,168
2023-07-13 06:00:00,5163876.059872612,5354038.4465,168
2023-07-13 07:00:00,5822538.9778288305,6076904.348375,168
2023-07-13 08:00:00,6118509.2251527235,6517393.475875,168
2023-07-13 09:00:00,6090980.596037827,6517416.124624999,168
2023-07-13 10:00:00,6201296.981634416,6575506.571749999,168
2023-07-13 11:00:00,6324554.621097855,6669320.524250001,168
2023-07-13 12:00:00,5985888.73506555,6282126.688,168
2023-07-13 13:00:00,5991309.489231482,6273507.969500001,168
2023-07-13 14:00:00,5919156.727411449,6115876.702125001,168
2023-07-13 15:00:00,5879453.895697296,5961596.010125,168
2023-07-13 16:00:00,5896506.497020856,5895844.333125,168
2023-07-13 17:00:00,5858432.564816117,5877450.3145,168
2023-07-13 18:00:00,5917184.847783692,5904997.427125,168
2023-07-13 19:00:00,5770684.70994319,5819205.54525,168
2023-07-13 20:00:00,5526885.645614438,5666774.883125,168
2023-07-13 21:00:00,5379618.344603956,5576212.008374999,168
2023-07-13 22:00:00,5289147.333026759,5499229.9865,168
2023-07-13 23:00:00,4930186.2462961525,5149153.829624999,168
2023-07-14 00:00:00,4763144.135315798,4877735.056,168
2023-07-14 01:00:00,4588778.459832132,4707708.129875,168
2023-07-14 02:00:00,4402738.689726986,4589595.633125,168
2023-07-14 03:00:00,4242294.78970889,4420372.357625,168
2023-07-14 04:00:00,4085283.9213206023,4304668.594,168
2023-07-14 05:00:00,4399812.467046216,4580502.5057500005,168
2023-07-14 06:00:00,5099644.922581807,5191590.3305,168
2023-07-14 07:00:00,5790624.911302164,5775974.056375,168
2023-07-14 08:00:00,6175812.306358047,6068085.596875,168
2023-07-14 09:00:00,6253933.90281821,6129942.926625,168
2023-07-14 10:00:00,6376049.289366461,6200205.210750001,168
2023-07-14 11:00:00,6508442.238684453,6272808.592250001,168
2023-07-14 12:00:00,6159431.989754736,6007854.182,168
2023-07-14 13:00:00,6147617.62614055,5988477.4245,168
2023-07-14 14:00:00,6053232.568669133,5915274.812125,168
2023-07-14 15:00:00,5910533.993696824,5823904.690125,168
2023-07-14 16:00:00,5800500.697831526,5671652.878125,168
2023-07-14 17:00:00,5842092.840434581,5745927.1275,168
2023-07-14 18:00:00,5919275.022049494,5850655.173125001,168
2023-07-14 19:00:00,5794250.043381982,5800503.830250001,168
2023-07-14 20:00:00,5564512.968192756,5631226.408125,168
2023-07-14 21:00:00,5423013.514970049,5507372.735375,168
2023-07-14 22:00:00,5356530.109451607,5474919.428499999,168
2023-07-14 23:00:00,5077618.261716515,5185717.046625,168
2023-07-15 00:00:00,4878440.13099692,4977610.158,168
2023-07-15 01:00:00,4662151.936578505,4822051.856375,168
2023-07-15 02:00:00,4472835.370940261,4588843.434375,168
2023-07-15 03:00:00,4246281.274991326,4351297.442875,168
2023-07-15 04:00:00,4024736.214131832,4136418.5785,168
2023-07-15 05:00:00,4082144.8640003055,4156978.9717500005,168
2023-07-15 06:00:00,4255915.838930406,4339583.2325,168
2023-07-15 07:00:00,4450877.181119621,4466133.7065,168
2023-07-15 08:00:00,4741792.392811544,4773891.970125,168
2023-07-15 09:00:00,4949118.403688006,4969899.48325,168
2023-07-15 10:00:00,5052137.471942298,5066710.858750001,168
2023-07-15 11:00:00,5123195.610661872,5125126.4473749995,168
2023-07-15 12:00:00,5055811.191391632,5064822.776374999,168
2023-07-15 13:00:00,4940283.406292185,5053556.040125,168
2023-07-15 14:00:00,4929128.6525101885,5048830.934125001,168
2023-07-15 15:00:00,4894831.866450176,5076739.144125,168
2023-07-15 16:00:00,4932297.4387806505,5016965.095875,168
2023-07-15 17:00:00,5051688.964332096,5110752.223250001,168
2023-07-15 18:00:00,5197725.578942366,5257338.5655,168
2023-07-15 19:00:00,5181705.488707803,5307888.554125,168
2023-07-15 20:00:00,5062562.8110582605,5195769.6835,168
2023-07-15 21:00:00,5008336.711815558,5111028.345875001,168
2023-07-15 22:00:00,5042553.517316043,5108590.864999999,168
2023-07-15 23:00:00,4810797.775128581,4867857.30975,168
2023-07-16 00:00:00,4539838.164099805,4649082.706,168
2023-07-16 01:00:00,4406728.9443308115,4496306.178749999,168
2023-07-16 02:00:00,4235027.157546498,4291509.418625,168
2023-07-16 03:00:00,4033557.6265856475,4088522.701,168
2023-07-16 04:00:00,3831118.9250221997,3918493.262125,168
2023-07-16 05:00:00,3749425.621979341,3871047.5311249997,168
2023-07-16 06:00:00,3784041.927507207,3900015.8723750003,168
2023-07-16 07:00:00,3893576.0804154202,3935894.1955,168
2023-07-16 08:00:00,4104953.6142789796,4118881.0947499997,168
2023-07-16 09:00:00,4317346.275154561,4337890.58275,168
2023-07-16 10:00:00,4418237.127661012,4475136.3209999995,168
2023-07-16 11:00:00,4532524.650640875,4607559.385375001,168
2023-07-16 12:00:00,4534254.134103827,4617429.54175,168
2023-07-16 13:00:00,4360621.538487621,4480606.085124999,168
2023-07-16 14:00:00,4296282.241475768,4370081.017625,168
2023-07-16 15:00:00,4287606.555897713,4314351.748125,168
2023-07-16 16:00:00,4368388.723173127,4378725.695125,168
2023-07-16 17:00:00,4573784.707749307,4642712.505249999,168
2023-07-16 18:00:00,4807380.381521054,4926408.176750001,168
2023-07-16 19:00:00,4849527.722402975,5002264.178875,168
2023-07-16 20:00:00,4809017.357859559,4932098.2088750005,168
2023-07-16 21:00:00,4794760.798112571,4969114.5375,168
2023-07-16 22:00:00,4834121.012980476,5026703.961999999,168
2023-07-16 23:00:00,4508654.38964352,4740953.067625,168
2023-07-17 00:00:00,4402461.3525406495,4509977.483,168
2023-07-17 01:00:00,4266843.797169544,4344101.557875,168
2023-07-17 02:00:00,4207410.706750594,4268221.936125,168
2023-07-17 03:00:00,4070232.5468610525,4115621.680625,168
2023-07-17 04:00:00,3998863.120119557,4091970.596,168
2023-07-17 05:00:00,4335252.97799778,4495895.66975,168
2023-07-17 06:00:00,5081800.8149914,5132350.337499999,168
2023-07-17 07:00:00,5833630.370944202,5757966.805375,168
2023-07-17 08:00:00,6223968.116805151,6136977.454875,168
2023-07-17 09:00:00,6247461.494744085,6211328.389625,168
2023-07-17 10:00:00,6344297.283167735,6259694.28975,168
2023-07-17 11:00:00,6507140.222251587,6366849.826249999,168
2023-07-17 12:00:00,6160162.274001256,6056920.087,168
2023-07-17 13:00:00,6164071.80580768,6084691.1655,168
2023-07-17 14:00:00,6033338.488779448,6004455.930125,168
2023-07-17 15:00:00,5933837.621847138,5968570.725125,168
2023-07-17 16:00:00,5882846.574441038,5913331.408124999,168
2023-07-17 17:00:00,5839280.485181965,5883890.1435,168
2023-07-17 18:00:00,5906387.562339924,5977115.752125001,168
2023-07-17 19:00:00,5799392.3269417435,5868855.24425,168
2023-07-17 20:00:00,5655104.919984579,5657259.834125,168
2023-07-17 21:00:00,5562344.819073908,5540651.919375,168
2023-07-17 22:00:00,5506366.05122751,5440719.978499999,168
2023-07-17 23:00:00,5107992.655948877,5096746.6606250005,168
2023-07-18 00:00:00,4692757.742038466,4838240.982000001,168
2023-07-18 01:00:00,4531561.869595423,4686061.755875,168
2023-07-18 02:00:00,4365085.453819923,4555571.020125,168
2023-07-18 03:00:00,4190633.239841439,4386487.333625,168
2023-07-18 04:00:00,4064693.1364388987,4256010.526,168
2023-07-18 05:00:00,4384858.056347311,4612742.59575,168
2023-07-18 06:00:00,5071269.28554415,5186234.0525,168
2023-07-18 07:00:00,5759489.977743909,5781241.122375,168
2023-07-18 08:00:00,6099180.642681204,6102700.032875,168
2023-07-18 09:00:00,6155833.923908845,6129193.894625,168
2023-07-18 10:00:00,6249842.905368894,6226190.41175,168
2023-07-18 11:00:00,6388180.731245667,6327577.55325,168
2023-07-18 12:00:00,6048813.569025345,6217231.614,168
2023-07-18 13:00:00,6088106.593830839,6614938.3165,168
2023-07-18 14:00:00,6005834.4264635,6557036.403125,168
2023-07-18 15:00:00,5940789.835397318,6402784.386125,168
2023-07-18 16:00:00,5848299.605016343,6144799.605125,168
2023-07-18 17:00:00,5789319.975272305,6022492.2195,168
2023-07-18 18:00:00,5879689.550786585,6086214.345124999,168
2023-07-18 19:00:00,5762969.808307692,5937280.70925,168
2023-07-18 20:00:00,5562200.002415642,5744424.979125001,168
2023-07-18 21:00:00,5399360.800994091,5661940.142375,168
2023-07-18 22:00:00,5238441.290667675,5568500.7605,168
2023-07-18 23:00:00,4847015.017042123,5159889.477624999,168
2023-07-19 00:00:00,4774704.805549733,4886718.6049999995,168
2023-07-19 01:00:00,4578795.1546734795,4708537.462874999,168
2023-07-19 02:00:00,4592503.61617361,4603508.591125,168
2023-07-19 03:00:00,4435959.815819882,4429618.204625,168
2023-07-19 04:00:00,4340838.282876499,4307352.475,168
2023-07-19 05:00:00,4677594.802180588,4658534.36575,168
2023-07-19 06:00:00,5406087.440980308,5261999.6334999995,168
2023-07-19 07:00:00,6103849.401146114,5931463.499375001,168
2023-07-19 08:00:00,6458019.370129414,6314897.064875,168
2023-07-19 09:00:00,6587424.584241673,6372642.860625,168
2023-07-19 10:00:00,6765675.137465693,6466993.87175,168
2023-07-19 11:00:00,6933567.837304324,6572126.208249999,168
2023-07-19 12:00:00,6577622.633427694,6277868.755,168
2023-07-19 13:00:00,6610891.400879547,6231375.131500001,168
2023-07-19 14:00:00,6470377.4938318655,6121010.074125,168
2023-07-19 15:00:00,6347289.226129539,6028885.437124999,168
2023-07-19 16:00:00,6273098.306549467,5958849.366125001,168
2023-07-19 17:00:00,6204436.370432854,6008374.6245,168
2023-07-19 18:00:00,6265463.266599424,5972195.897125,168
2023-07-19 19:00:00,6080435.5067115575,5843581.186249999,168
2023-07-19 20:00:00,5799180.2054557875,5628884.804125,168
2023-07-19 21:00:00,5643468.547919624,5575111.905375,168
2023-07-19 22:00:00,5553768.212802887,5517896.666499999,168
2023-07-19 23:00:00,5204276.652914874,5103903.873625001,168
2023-07-20 00:00:00,4704766.876906052,4866331.739,168
2023-07-20 01:00:00,4517268.809128657,4663181.347875,168
2023-07-20 02:00:00,4461700.113593429,4533793.328125,168
