loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/num_leaves,config/learning_rate,config/n_estimators,config/subsample,config/reg_alpha,config/reg_lambda,logdir
611662.8874915214,1732979486,,False,1,72996a6c,2024-11-30_16-11-26,36.96630859375,36.96630859375,8064,MW-PRD-197955,127.0.0.1,36.96630859375,1,86,0.008738973125097041,277,0.6850702431227105,87.2456746272874,16.12339735964094,72996a6c
419543.5891784061,1732979496,,False,1,33ea009f,2024-11-30_16-11-36,36.71723556518555,36.71723556518555,20992,MW-PRD-197955,127.0.0.1,36.71723556518555,1,88,0.011454261345111856,289,0.61895397422962,88.27277140711047,18.745726193744204,33ea009f
508620.34569092107,1732979503,,False,1,d1c0fb23,2024-11-30_16-11-43,36.09969735145569,36.09969735145569,3688,MW-PRD-197955,127.0.0.1,36.09969735145569,1,86,0.009297069892883026,292,0.6123478476979731,87.31414906767161,16.766663476433628,d1c0fb23
347617.2228563665,1732979518,,False,1,674094cf,2024-11-30_16-11-58,36.649720191955566,36.649720191955566,39728,MW-PRD-197955,127.0.0.1,36.649720191955566,1,87,0.012542714221679884,352,0.6418781551777154,12.122542904362675,16.81433464602248,674094cf
294336.5997015025,1732979528,,False,1,371efec5,2024-11-30_16-12-08,33.53787446022034,33.53787446022034,36284,MW-PRD-197955,127.0.0.1,33.53787446022034,1,41,0.28482254354840536,365,0.6408971801757781,14.832062326117164,13.987164820192246,371efec5
300996.9945030845,1732979537,,False,1,e2704c9d,2024-11-30_16-12-17,34.92034912109375,34.92034912109375,42256,MW-PRD-197955,127.0.0.1,34.92034912109375,1,44,0.30424481764037514,372,0.6464757975213024,13.702978451380481,26.10921557793092,e2704c9d
1198037.6371310118,1732979545,,False,1,86e10790,2024-11-30_16-12-25,35.46636605262756,35.46636605262756,24128,MW-PRD-197955,127.0.0.1,35.46636605262756,1,54,0.00020536198455673054,342,0.640913387663802,7.3944788993477175,25.747896003736496,86e10790
286659.9162605627,1732979553,,False,1,b79dd7e6,2024-11-30_16-12-33,35.351962089538574,35.351962089538574,21236,MW-PRD-197955,127.0.0.1,35.351962089538574,1,42,0.28657405818776044,352,0.8150252264389433,11.970725299408898,25.753165819299532,b79dd7e6
284447.05209799856,1732979561,,False,1,c6d4e907,2024-11-30_16-12-41,36.283201932907104,36.283201932907104,37028,MW-PRD-197955,127.0.0.1,36.283201932907104,1,42,0.34435386501873794,383,0.6516374112056814,11.590319838496187,26.035472765951784,c6d4e907
1184326.7505373035,1732979570,,False,1,39dbe4e3,2024-11-30_16-12-50,37.584986209869385,37.584986209869385,18664,MW-PRD-197955,127.0.0.1,37.584986209869385,1,43,0.0002944569709520091,484,0.815449566993848,65.69182726994435,36.950669004411196,39dbe4e3
272202.5302002579,1732979585,,False,1,7d6609d7,2024-11-30_16-13-05,44.51433205604553,44.51433205604553,35484,MW-PRD-197955,127.0.0.1,44.51433205604553,1,75,0.03514331814062722,470,0.7711776674691042,67.56940041256773,27.10434109055797,7d6609d7
329247.47125843813,1732979580,,False,1,d1a1e5ee,2024-11-30_16-13-00,32.057886362075806,32.057886362075806,26228,MW-PRD-197955,127.0.0.1,32.057886362075806,1,15,0.037049394132183805,161,0.9599018509654612,79.35483522616671,4.5983664486646,d1a1e5ee
446731.422314541,1732979592,,False,1,5f05fb3b,2024-11-30_16-13-12,36.10001993179321,36.10001993179321,37904,MW-PRD-197955,127.0.0.1,36.10001993179321,1,82,0.01849986532522035,159,0.8220580916811874,21.98408071201409,4.215982554125883,5f05fb3b
299187.08522435324,1732979597,,False,1,3f8466a4,2024-11-30_16-13-17,33.10497832298279,33.10497832298279,31028,MW-PRD-197955,127.0.0.1,33.10497832298279,1,16,0.03602990122771929,218,0.9593048228519161,79.97344584631276,4.608723558334373,3f8466a4
309919.5442932282,1732979603,,False,1,842159ce,2024-11-30_16-13-23,32.37407350540161,32.37407350540161,16044,MW-PRD-197955,127.0.0.1,32.37407350540161,1,16,0.04424223381844117,157,0.9524996051206968,22.25023506624526,3.66325287013576,842159ce
276856.38471806445,1732979611,,False,1,e995bd4d,2024-11-30_16-13-31,32.81636595726013,32.81636595726013,44576,MW-PRD-197955,127.0.0.1,32.81636595726013,1,17,0.07545055148136484,172,0.8840902837831734,95.2225698069016,3.0061066880340004,e995bd4d
304709.61051346466,1732979619,,False,1,d2c56367,2024-11-30_16-13-39,32.25995230674744,32.25995230674744,18508,MW-PRD-197955,127.0.0.1,32.25995230674744,1,16,0.04319478416833807,174,0.8804590738100255,79.72105744419864,4.853701758658406,d2c56367
280377.65493948717,1732979642,,False,1,47dd46f3,2024-11-30_16-14-02,46.74943518638611,46.74943518638611,17800,MW-PRD-197955,127.0.0.1,46.74943518638611,1,81,0.019947795452605194,585,0.6974780958649184,20.498219995776484,4.021159182125879,47dd46f3
276831.6142290497,1732979649,,False,1,84e3b298,2024-11-30_16-14-09,45.683276653289795,45.683276653289795,4736,MW-PRD-197955,127.0.0.1,45.683276653289795,1,91,0.07546877360104737,507,0.7687907860353671,94.98192796435573,12.11010760529779,84e3b298
273178.43012377265,1732979652,,False,1,de48ee9d,2024-11-30_16-14-12,40.91651630401611,40.91651630401611,27392,MW-PRD-197955,127.0.0.1,40.91651630401611,1,64,0.07513492124087548,507,0.7664802594510475,94.36057309122342,11.770093121666,de48ee9d
248003.7487828247,1732979656,,False,1,5c48356f,2024-11-30_16-14-16,34.39771795272827,34.39771795272827,34620,MW-PRD-197955,127.0.0.1,34.39771795272827,1,22,0.08513129989458448,456,0.881981442231166,94.88199080320717,12.705438004874177,5c48356f
283188.4889981075,1732979677,,False,1,e78a1fb4,2024-11-30_16-14-37,47.56142735481262,47.56142735481262,39756,MW-PRD-197955,127.0.0.1,47.56142735481262,1,74,0.08680061013480145,581,0.7664569111402333,94.50462818079869,12.699846144654977,e78a1fb4
280197.23610978347,1732979688,,False,1,89006f54,2024-11-30_16-14-48,44.41648626327515,44.41648626327515,3004,MW-PRD-197955,127.0.0.1,44.41648626327515,1,75,0.08918096305793727,468,0.7682382468191967,94.78666824623339,53.80779622315943,89006f54
274605.7574926149,1732979698,,False,1,d6a87943,2024-11-30_16-14-58,45.20346212387085,45.20346212387085,17488,MW-PRD-197955,127.0.0.1,45.20346212387085,1,75,0.0733851293549277,566,0.77078709211793,94.09422742356037,12.660564640231913,d6a87943
283039.63567953405,1732979708,,False,1,ddc123dc,2024-11-30_16-15-08,47.50528931617737,47.50528931617737,16128,MW-PRD-197955,127.0.0.1,47.50528931617737,1,73,0.18488675025054102,573,0.7683867746944543,33.76043548836195,13.670486387673181,ddc123dc
1203684.930935989,1732979712,,False,1,358f941e,2024-11-30_16-15-12,43.53333044052124,43.53333044052124,25056,MW-PRD-197955,127.0.0.1,43.53333044052124,1,74,3.726147542316914e-05,407,0.7401707971920679,35.73203005485904,9.54824431536666,358f941e
264820.2920224779,1732979713,,False,1,e8b881d3,2024-11-30_16-15-13,36.63420057296753,36.63420057296753,14404,MW-PRD-197955,127.0.0.1,36.63420057296753,1,21,0.18927743398576247,461,0.738113022417951,89.9998573731864,55.03933293966247,e8b881d3
291094.631261768,1732979730,,False,1,3a1341e6,2024-11-30_16-15-30,45.77535343170166,45.77535343170166,27116,MW-PRD-197955,127.0.0.1,45.77535343170166,1,76,0.17632016078739435,449,0.7650652040075829,90.42410618273811,12.422360046741733,3a1341e6
298342.82118964376,1732979743,,False,1,f98b471d,2024-11-30_16-15-43,46.56935238838196,46.56935238838196,42108,MW-PRD-197955,127.0.0.1,46.56935238838196,1,77,0.15281027400366623,452,0.7370495313674008,36.644748135488854,55.61718424161939,f98b471d
273011.1384988543,1732979746,,False,1,e700a618,2024-11-30_16-15-46,41.74125027656555,41.74125027656555,21484,MW-PRD-197955,127.0.0.1,41.74125027656555,1,65,0.030261599795649793,406,0.737034774716962,91.7817510454421,9.27360742303214,e700a618
